Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,836701,748853,44826,7617,19094,595,15716
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US31,31,Nebraska,936863,836546,47433,12980,19843,1186,18875
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,191325,167688,4940,10231,1362,1095,6009
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1690178,1514386,87349,15459,39854,1140,31990
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1881503,1682074,92289,25690,41216,2235,37999
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US32,32,Nevada,349432,311365,10879,9190,5447,1811,10740
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987503,719803,103432,12169,105846,7845,38408
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US32,32,Nevada,1336935,1031168,114311,21359,111293,9656,49148
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US32,32,Nevada,367069,328476,10851,10076,5250,1854,10562
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996547,746850,106062,11530,86935,7797,37373
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US32,32,Nevada,1363616,1075326,116913,21606,92185,9651,47935
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,716501,639841,21730,19266,10697,3665,21302
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984050,1466653,209494,23699,192781,15642,75781
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2700551,2106494,231224,42965,203478,19307,97083
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US32,32,Nevada,349438,311371,10879,9190,5447,1811,10740
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987532,719828,103435,12170,105846,7845,38408
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US32,32,Nevada,1336970,1031199,114314,21360,111293,9656,49148
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US32,32,Nevada,367114,328510,10859,10077,5251,1854,10563
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996608,746885,106083,11533,86935,7797,37375
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US32,32,Nevada,1363722,1075395,116942,21610,92186,9651,47938
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,716552,639881,21738,19267,10698,3665,21303
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984140,1466713,209518,23703,192781,15642,75783
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2700692,2106594,231256,42970,203479,19307,97086
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US32,32,Nevada,350818,312558,10926,9241,5456,1820,10817
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987795,718764,103676,12175,106705,7853,38622
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US32,32,Nevada,1338613,1031322,114602,21416,112161,9673,49439
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US32,32,Nevada,368190,329357,10902,10123,5287,1861,10660
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996690,745876,106414,11511,87536,7806,37547
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US32,32,Nevada,1364880,1075233,117316,21634,92823,9667,48207
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,719008,641915,21828,19364,10743,3681,21477
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984485,1464640,210090,23686,194241,15659,76169
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2703493,2106555,231918,43050,204984,19340,97646
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US32,32,Nevada,358473,319017,11252,9485,5497,1881,11341
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,989278,714167,105515,12251,109844,7947,39554
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US32,32,Nevada,1347751,1033184,116767,21736,115341,9828,50895
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US32,32,Nevada,374092,334209,11128,10330,5402,1948,11075
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996743,741323,107578,11523,89974,7866,38479
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US32,32,Nevada,1370835,1075532,118706,21853,95376,9814,49554
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,732565,653226,22380,19815,10899,3829,22416
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1986021,1455490,213093,23774,199818,15813,78033
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2718586,2108716,235473,43589,210717,19642,100449
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US32,32,Nevada,367682,326906,11725,9712,5615,1901,11823
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,999514,714233,110074,12446,113757,8061,40943
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US32,32,Nevada,1367196,1041139,121799,22158,119372,9962,52766
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US32,32,Nevada,382356,341130,11415,10583,5567,2016,11645
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1005693,741362,112053,11701,92728,7970,39879
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US32,32,Nevada,1388049,1082492,123468,22284,98295,9986,51524
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,750038,668036,23140,20295,11182,3917,23468
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2005207,1455595,222127,24147,206485,16031,80822
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2755245,2123631,245267,44442,217667,19948,104290
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US32,32,Nevada,377606,335161,12180,10102,5740,1996,12427
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1009551,714672,112836,12596,118708,8363,42376
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US32,32,Nevada,1387157,1049833,125016,22698,124448,10359,54803
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US32,32,Nevada,390944,348372,11827,10810,5708,2089,12138
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1013393,741555,114075,11719,96619,8137,41288
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US32,32,Nevada,1404337,1089927,125902,22529,102327,10226,53426
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,768550,683533,24007,20912,11448,4085,24565
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2022944,1456227,226911,24315,215327,16500,83664
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2791494,2139760,250918,45227,226775,20585,108229
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US32,32,Nevada,388818,344511,12645,10610,5940,2044,13068
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1023488,717571,116435,12801,123738,8628,44315
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US32,32,Nevada,1412306,1062082,129080,23411,129678,10672,57383
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US32,32,Nevada,401216,356916,12289,11254,5906,2131,12720
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1025577,744456,117123,11870,100720,8337,43071
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US32,32,Nevada,1426793,1101372,129412,23124,106626,10468,55791
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,790034,701427,24934,21864,11846,4175,25788
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2049065,1462027,233558,24671,224458,16965,87386
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2839099,2163454,258492,46535,236304,21140,113174
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18317,15603,1160,373,189,99,893
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648759,617588,6036,1315,15030,171,8619
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667076,633191,7196,1688,15219,270,9512
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18387,15507,1335,429,152,97,867
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631007,599623,7834,1413,13562,165,8410
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649394,615130,9169,1842,13714,262,9277
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36704,31110,2495,802,341,196,1760
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279766,1217211,13870,2728,28592,336,17029
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316470,1248321,16365,3530,28933,532,18789
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18317,15603,1160,373,189,99,893
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648757,617585,6036,1315,15030,171,8620
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667074,633188,7196,1688,15219,270,9513
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18387,15507,1335,429,152,97,867
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631005,599621,7834,1413,13562,165,8410
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649392,615128,9169,1842,13714,262,9277
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36704,31110,2495,802,341,196,1760
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279762,1217206,13870,2728,28592,336,17030
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316466,1248316,16365,3530,28933,532,18790
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18419,15694,1156,374,189,100,906
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648668,617275,6094,1315,15140,177,8667
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667087,632969,7250,1689,15329,277,9573
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18516,15590,1352,436,156,103,879
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,630914,599336,7912,1406,13636,164,8460
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649430,614926,9264,1842,13792,267,9339
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36935,31284,2508,810,345,203,1785
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279582,1216611,14006,2721,28776,341,17127
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316517,1247895,16514,3531,29121,544,18912
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,19105,16303,1189,394,190,106,923
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648192,615673,6385,1321,15776,186,8851
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667297,631976,7574,1715,15966,292,9774
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,19433,16336,1415,468,179,111,924
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631379,598546,8233,1392,14250,174,8784
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US33,33,New Hampshire,650812,614882,9648,1860,14429,285,9708
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,38538,32639,2604,862,369,217,1847
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279571,1214219,14618,2713,30026,360,17635
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1318109,1246858,17222,3575,30395,577,19482
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,19923,16976,1260,417,187,112,971
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,649276,615489,6899,1342,16309,197,9040
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US33,33,New Hampshire,669199,632465,8159,1759,16496,309,10011
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,20450,17168,1542,480,199,114,947
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631648,597383,8859,1396,14760,166,9084
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US33,33,New Hampshire,652098,614551,10401,1876,14959,280,10031
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,40373,34144,2802,897,386,226,1918
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1280924,1212872,15758,2738,31069,363,18124
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1321297,1247016,18560,3635,31455,589,20042
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,20791,17692,1326,449,187,118,1019
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648839,613958,7182,1350,16904,201,9244
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US33,33,New Hampshire,669630,631650,8508,1799,17091,319,10263
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,21327,17834,1642,519,222,119,991
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631659,596279,9131,1425,15297,172,9355
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US33,33,New Hampshire,652986,614113,10773,1944,15519,291,10346
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,42118,35526,2968,968,409,237,2010
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1280498,1210237,16313,2775,32201,373,18599
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1322616,1245763,19281,3743,32610,610,20609
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,21430,18200,1382,473,194,127,1054
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,649914,614092,7224,1372,17571,207,9448
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US33,33,New Hampshire,671344,632292,8606,1845,17765,334,10502
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,22114,18457,1690,556,231,122,1058
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,633355,596965,9390,1448,15746,180,9626
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US33,33,New Hampshire,655469,615422,11080,2004,15977,302,10684
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,43544,36657,3072,1029,425,249,2112
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1283269,1211057,16614,2820,33317,387,19074
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1326813,1247714,19686,3849,33742,636,21186
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,771726,648069,74659,17249,6628,2600,22521
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3740568,2693410,604024,6526,376368,1261,58979
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US34,34,New Jersey,4512294,3341479,678683,23775,382996,3861,81500
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,783418,660055,71780,19929,6599,2672,22383
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3496182,2544964,531542,6203,356617,1198,55658
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US34,34,New Jersey,4279600,3205019,603322,26132,363216,3870,78041
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1555144,1308124,146439,37178,13227,5272,44904
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7236750,5238374,1135566,12729,732985,2459,114637
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8791894,6546498,1282005,49907,746212,7731,159541
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,771726,648069,74659,17249,6628,2600,22521
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3740577,2693413,604025,6526,376373,1261,58979
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US34,34,New Jersey,4512303,3341482,678684,23775,383001,3861,81500
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,783424,660060,71781,19929,6599,2672,22383
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,3496209,2544972,531558,6203,356620,1198,55658
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US34,34,New Jersey,4279633,3205032,603339,26132,363219,3870,78041
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1555150,1308129,146440,37178,13227,5272,44904
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,7236786,5238385,1135583,12729,732993,2459,114637
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,8791936,6546514,1282023,49907,746220,7731,159541
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,777390,652705,75211,17324,6660,2604,22886
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,3740418,2689286,604523,6531,379421,1261,59396
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US34,34,New Jersey,4517808,3341991,679734,23855,386081,3865,82282
